input_latitude,input_longitude,ll_uuid,parcel_address,parcel_city,parcel_state,parcel_zip,county,usecode,usedesc,zoning,zoning_description,zoning_type,zoning_subtype,structstyle,numunits,numstories,yearbuilt,sqft,acres,parcel_centroid_lat,parcel_centroid_lon,home_id,fema_flood_zone,fema_zone_subtype,fema_sfha,fema_static_bfe,fema_study_type,fema_zone_desc,fema_api_status,crime_burglary_residence,crime_arson,crime_robbery,crime_burglary_other,crime_theft_motor_vehicle,crime_theft_other,crime_vandalism,crime_other_property,crime_total,crime_insurance_score,hail_events_5yr,hail_max_size_in,hail_avg_size_in,hail_severe_events,hail_extreme_events,hail_damage_total_usd,tornado_events_5yr,tornado_damage_usd,tornado_max_fscale,wind_events_5yr,wind_max_mph,wind_damage_usd,flash_flood_events_5yr,flash_flood_damage_usd,storm_risk_score
32.935137,-96.798601,d9a249df-7b62-4516-849a-c9159715e145,13755 HUGHES LN,DALLAS,TX,75240-3506,dallas,1,SINGLE FAMILY RESIDENCES,R-16(A,Single Family District 16000 Square Feet,Residential,Single Family,23,,1.0,1965.0,,,32.935109,-96.798382,48,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,1,0,0,0,0,1,1.5,14,1.5,1.04,2,0,3000.0,2,70000.0,1,10,67.0,14500.0,2,40000.0,40.0
32.677032,-96.905354,2c126f55-3810-41d7-be2e-78df181ae0c1,5717 LARIMORE LN,DALLAS,TX,75236-9512,dallas,1,SINGLE FAMILY RESIDENCES,R-7.5(A,Single Family District 7500 Square Feet,Residential,Single Family,04,,1.0,1950.0,,,32.676859,-96.904767,49,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,1,0,5,0,0,6,5.5,16,2.0,1.08,2,2,300000.0,0,0.0,0,5,56.0,5000.0,2,90000.0,38.5
32.861227,-96.798882,3a7cbb98-322a-456e-b69f-36373550bd96,3901 MARQUETTE ST,UNIVERSITY PARK,TX,75225-5432,dallas,1,SINGLE FAMILY RESIDENCES,SF-2,Single Family District 2,Residential,Single Family,10,,2.0,1996.0,,,32.861097,-96.799063,50,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,14,1.5,1.0,1,0,1000.0,2,52000.0,1,8,66.0,40000.0,6,160000.0,44.0
32.905474,-96.589661,c1eaba67-5db7-4ab9-8bb9-4e52078c281d,4609 DEXHAM RD,ROWLETT,TX,75088,dallas,1,SINGLE FAMILY RESIDENCES,SUP,Special Use Permit,Special,Special,23,,1.0,2022.0,,,32.904692,-96.588295,51,AE,,T,-9999.0,NP,"High risk – 1% annual chance flood, BFE determined",ok,0,0,0,0,0,0,0,0,0,0.0,19,2.25,1.2,4,2,215000.0,1,10000000.0,1,7,61.0,1027000.0,2,3000.0,55.5
32.78324,-96.634956,cf2373ce-89c8-4b34-8eeb-fcdbd46949ef,1617 LUCILLE DR,MESQUITE,TX,75149-1931,dallas,1,SINGLE FAMILY RESIDENCES,R-3,Single Family Residential,Residential,Single Family,16,,1.0,1975.0,,,32.783291,-96.635052,52,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,12,1.75,1.15,2,0,17000.0,1,10000.0,0,5,65.0,100000.0,4,501020000.0,32.5
32.718012,-96.709956,5d38f73a-59b4-471a-abed-378265601b92,6424 ELAM RD,DALLAS,TX,75217,dallas,2,COMMERCIAL - VACANT PLOTTED LOTS/TRACTS,R-7.5(A,Single Family District 7500 Square Feet,Residential,Single Family,LAND ONLY,0.0,1.0,1985.0,,,32.718573,-96.711154,53,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,3,0,9,0,0,12,11.7,6,2.0,1.42,3,2,310000.0,0,0.0,0,2,61.0,58000.0,2,500000000.0,30.0
32.704759,-96.674983,8ada4176-4326-4491-bda9-32d63f7ee1ec,8433 KINGSFIELD RD,DALLAS,TX,75217-7161,dallas,1,SINGLE FAMILY RESIDENCES,R-7.5(A,Single Family District 7500 Square Feet,Residential,Single Family,14,,1.0,1960.0,,,32.704796,-96.674967,54,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,1,0,9,0,0,10,8.7,7,2.0,1.36,3,2,310000.0,1,10000.0,0,4,65.0,138000.0,2,500000000.0,36.0
32.921049,-96.71416,bba77ca2-d664-4df9-a5a5-fc30677d57be,9999 WALNUT ST,DALLAS,TX,75243-8872,dallas,2,MFR - APARTMENTS,MF-1(A,Multifamily District 1,Residential,Multi Family,OFFICE BUILDING,2.0,2.0,1980.0,,,32.921175,-96.713018,55,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,1,3,14,0,46,0,0,64,67.8,24,2.25,1.25,8,3,333000.0,2,400050000.0,2,10,67.0,20500.0,5,100000.0,92.0
32.812858,-96.638932,4ce41784-6fb6-41a3-8bef-823b9be4638c,2617 DRIFTWOOD DR,MESQUITE,TX,75150-3623,dallas,1,SINGLE FAMILY RESIDENCES,R-3,Single Family Residential,Residential,Single Family,14,,1.0,1960.0,,,32.812878,-96.639043,56,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,9,1.75,1.08,1,0,7000.0,1,10000.0,0,6,59.0,30000.0,3,1020000.0,25.0
32.747303,-96.850092,5d2c784c-81b6-4ce2-ab82-4fc935ec834b,228 N BRIGHTON AVE,DALLAS,TX,75208-5527,dallas,1,SINGLE FAMILY RESIDENCES,R-7.5(A,Single Family District 7500 Square Feet,Residential,Single Family,04,,1.0,1916.0,,,32.747281,-96.849859,57,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,1,6,0,41,0,0,48,43.8,8,2.0,1.28,3,2,305000.0,0,0.0,0,9,60.0,10055000.0,4,50090000.0,39.5
32.794475,-96.633738,7327506e-5ffb-4cf6-9ac5-8bb75e1ee07c,2237 E US HWY 80,MESQUITE,TX,75150-5510,dallas,2,MFR - APARTMENTS,TNMR,Traditional Neighborhood Mixed Residential,Mixed,Mixed Use,RECREATION BUILDING,2.0,1.0,2014.0,,,32.79427,-96.632539,58,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,10,1.75,1.1,1,0,7000.0,1,10000.0,0,7,65.0,105000.0,4,501020000.0,28.5
32.906334,-96.589866,c8231ec4-b81c-462a-9f11-33a55f9ae702,4701 DEXHAM RD,ROWLETT,TX,75088,dallas,1,SINGLE FAMILY RESIDENCES,SUP,Special Use Permit,Special,Special,23,,1.0,2021.0,,,32.905102,-96.587002,59,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,19,2.25,1.2,4,2,215000.0,1,10000000.0,1,7,61.0,1027000.0,2,3000.0,55.5
32.724744,-96.636285,421060c2-bd56-423f-b962-eb1a74ebc9c8,3400 CHEYENNE RD,BALCH SPRINGS,TX,75217,dallas,2,COMMERCIAL - VACANT PLOTTED LOTS/TRACTS,SF-6,Single Family Dwelling District,Residential,Single Family,LAND ONLY,0.0,,,,,32.723931,-96.637329,60,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,6,0,0,6,4.8,11,2.0,1.33,4,2,317000.0,1,10000.0,0,6,65.0,113000.0,4,501020000.0,48.0
32.857613,-96.92269,bc5a012e-7ed2-4aa5-a2d0-04a58131aa9a,3550 CISTERCIAN RD,IRVING,TX,75039-4500,dallas,2,COMMERCIAL IMPROVEMENTS,R-40,Single Family Residential,Residential,Single Family,SCHOOL,0.0,1.0,2003.0,,,32.855442,-96.922133,61,AE,,T,-9999.0,NP,"High risk – 1% annual chance flood, BFE determined",ok,0,0,0,0,0,0,0,0,0,0.0,9,1.5,1.06,1,0,0.0,3,1550015000.0,3,5,78.0,45000.0,0,0.0,35.5
32.813267,-96.791604,cf1b3475-e106-43c9-b505-fff96aa66cca,4050 MCKINNEY AVE,DALLAS,TX,75204-8203,dallas,1,SFR - CONDOMINIUMS,PD-193,Planned Development District 193,Planned,Planned,CONDOMINIUM,,3.0,2003.0,,,32.813445,-96.791974,62,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,2,21,0,109,0,0,132,122.7,13,1.75,1.06,2,0,6000.0,1,2000.0,0,9,66.0,10080000.0,7,350150000.0,41.5
32.754947,-96.760485,7cb7dfb4-6a8b-4d6a-8e54-88f27e683bb1,4319 CROZIER ST,DALLAS,TX,75215-4156,dallas,1,SINGLE FAMILY RESIDENCES,PD-595,Planned Development District 595,Planned,Planned,05,,1.0,2002.0,,,32.754865,-96.760556,63,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,1,5,8,0,21,0,0,35,42.8,8,2.0,1.31,3,2,305000.0,0,0.0,0,6,60.0,10100000.0,6,350150000.0,42.0
32.722374,-96.839268,84ccbc95-9dbe-400b-9959-dbb6b0cb248b,2403 BOYD ST,DALLAS,TX,75224-1764,dallas,1,SINGLE FAMILY RESIDENCES,TH-3(A,Townhouse District 3,Residential,Single Family,04,,1.0,1946.0,,,32.72239,-96.839243,64,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,5,0,14,0,0,19,18.7,8,2.0,1.28,3,2,305000.0,0,0.0,0,9,60.0,105000.0,3,50090000.0,37.5
32.762726,-96.831978,05a8455c-eb60-4250-a95c-bf05ce3a2563,1513 CEDAR HILL AVE,DALLAS,TX,75208-2435,dallas,1,SINGLE FAMILY RESIDENCES,R-7.5(A,Single Family District 7500 Square Feet,Residential,Single Family,10,,1.0,1953.0,,,32.762764,-96.83187,65,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,1,0,8,0,0,9,7.9,11,2.0,1.16,3,1,156000.0,0,0.0,0,4,60.0,10050000.0,7,350150000.0,41.0
32.960857,-96.568075,fe5e547e-e96e-456c-8d3a-7510a1a412f5,3920 MERRITT RD,SACHSE,TX,75048-4610,dallas,1,SINGLE FAMILY RESIDENCES,AG,Agricultural,Agriculture,Agriculture,18,,2.0,1986.0,,,32.960511,-96.566999,66,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,19,2.25,1.24,5,3,270000.0,2,10010000.0,1,3,60.0,21000.0,4,13000.0,69.5
32.816229,-96.566331,c4f9a943-99b8-46b4-909a-b4658e8eba4e,347 TOWN EAST BLVD,SUNNYVALE,TX,75182-9121,dallas,1,SINGLE FAMILY RESIDENCES,SF-1,Single Family 1,Residential,Single Family,23,,2.0,1980.0,,,32.816114,-96.566138,67,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,6,1.75,1.17,1,0,7000.0,0,0.0,0,6,59.0,30000.0,2,1020000.0,16.0
32.965041,-96.685157,e3acf896-ea56-42b3-947c-83aaa3c1a2ed,2010 LINDA LN,RICHARDSON,TX,75081-2644,dallas,1,SINGLE FAMILY RESIDENCES,R-1100-M,Residential District,Residential,Single Family,16,,1.0,1979.0,,,32.965182,-96.685015,68,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,23,2.25,1.35,10,4,383000.0,1,400000000.0,2,13,67.0,22500.0,5,60000.0,99.5
32.917302,-96.865157,a09f0bf6-61ed-43d1-995c-889e16e8a303,12701 TEMPLETON TRL,FARMERS BRANCH,TX,75234-6563,dallas,2,COMMERCIAL IMPROVEMENTS,R-6,One Family Residence District 6,Residential,Single Family,SCHOOL,0.0,2.0,1958.0,,,32.918054,-96.865794,69,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,12,1.25,0.97,0,0,0.0,2,1550020000.0,3,15,78.0,321000.0,0,0.0,36.5
32.733208,-96.694015,95e8833d-8f7c-40e9-8bd4-602c8b748a5a,1221 WHITLEY DR,DALLAS,TX,75217-4648,dallas,1,SINGLE FAMILY RESIDENCES,R-7.5(A,Single Family District 7500 Square Feet,Residential,Single Family,04,,1.0,1986.0,,,32.733223,-96.693415,70,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,1,0,14,0,0,15,12.7,9,2.0,1.28,3,2,310000.0,1,10000.0,0,3,65.0,133000.0,4,500020000.0,41.5
32.850042,-96.762675,308d4de6-573c-4fe8-bde7-ae1a9e3acad6,6011 MILTON ST,DALLAS,TX,75206-4405,dallas,1,SFR - CONDOMINIUMS,MF-1(A,Multifamily District 1,Residential,Multi Family,CONDOMINIUM,,2.0,1970.0,,,32.849774,-96.763339,71,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,9,0,60,0,0,69,61.5,14,1.5,1.04,1,0,1000.0,2,52000.0,1,7,61.0,10015000.0,7,300160000.0,45.5
32.804703,-96.808317,7f058731-faf3-4371-ae23-618fbc6d348b,3535 GILLESPIE ST,DALLAS,TX,75219-4884,dallas,1,SFR - CONDOMINIUMS,PD-193,Planned Development District 193,Planned,Planned,CONDOMINIUM,,2.0,2000.0,,,32.805203,-96.808356,72,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,1,15,0,103,0,0,119,106.9,13,1.75,1.06,2,0,6000.0,1,2000.0,0,10,66.0,10080000.0,7,350150000.0,42.0
32.872258,-96.592576,c1c83f59-7711-44e1-b276-810c8989894a,1706 SUMMIT RIDGE DR,GARLAND,TX,75043-1767,dallas,1,SINGLE FAMILY RESIDENCES,SF-10,Single Family 10,Residential,Single Family,18,,2.0,2003.0,,,32.872372,-96.592729,73,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,13,2.0,1.11,2,1,50000.0,1,10000000.0,1,7,61.0,1027000.0,1,3000.0,36.5
32.760768,-96.633948,5e3a08a6-e892-4291-a087-54988d1dfc04,2500 MEMORIAL BLVD,MESQUITE,TX,75149,dallas,2,COMMERCIAL IMPROVEMENTS,R-3,Single Family Residential,Residential,Single Family,SCHOOL,0.0,2.0,2016.0,,,32.760941,-96.634486,74,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,12,2.0,1.3,4,2,317000.0,1,10000.0,0,5,65.0,105000.0,4,501020000.0,48.5
32.863759,-96.830656,a1bfadad-6069-4afe-bce6-b358661a9a91,9010 GUERNSEY LN,DALLAS,TX,75220-3924,dallas,1,SINGLE FAMILY RESIDENCES,R-1AC(A,Single Family District 1 Acre,Residential,Single Family,24,,2.0,2023.0,,,32.863753,-96.830734,75,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,2,0,4,0,0,6,6.2,14,1.5,1.02,1,0,1000.0,4,1550072000.0,3,7,78.0,50000.0,5,160000.0,55.5
32.7731,-96.909653,b510108b-3576-4207-9baf-e606dd4ca7b2,2518 LAPSLEY ST,DALLAS,TX,75212-4545,dallas,1,SINGLE FAMILY RESIDENCES,R-5(A,Single Family District 5000 Square Feet,Residential,Single Family,04,,1.0,1950.0,,,32.773106,-96.909606,76,X,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,1,5,0,5,0,0,11,13.5,13,2.0,1.17,3,1,150000.0,0,0.0,0,3,70.0,0.0,0,0.0,28.5
32.763371,-96.671298,4444b108-ba77-480c-b401-8aecf10f3339,8806 SCYENE RD,DALLAS,TX,75227-5213,dallas,1,SINGLE FAMILY RESIDENCES,R-7.5(A,Single Family District 7500 Square Feet,Residential,Single Family,04,,1.0,1948.0,,,32.763109,-96.671182,77,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,1,0,0,15,0,0,16,14.0,10,2.0,1.34,4,2,317000.0,1,10000.0,0,4,65.0,100000.0,5,501020000.0,48.0
32.924963,-96.695499,2a095a87-9b00-4058-bc48-7ca5ad935d36,4206 BURNING TREE LN,GARLAND,TX,75042-4606,dallas,1,SINGLE FAMILY RESIDENCES,SF-7,Single Family 7,Residential,Single Family,14,,1.0,1966.0,,,32.925116,-96.695607,78,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,22,2.25,1.33,9,4,383000.0,1,400000000.0,2,10,60.0,28500.0,6,100000.0,96.0
32.820199,-96.71994,82a5c03b-1edc-4c39-a4ab-8125f30bc815,951 WINFREY POINT WAY,DALLAS,TX,75238,dallas,2,COMMERCIAL IMPROVEMENTS,R-1AC(A,Single Family District 1 Acre,Residential,Single Family,SPECIAL,0.0,1.0,2007.0,,,32.841823,-96.722421,79,AE,,T,-9999.0,NP,"High risk – 1% annual chance flood, BFE determined",ok,0,0,0,0,0,0,0,0,0,0.0,10,1.25,0.97,0,0,0.0,2,400002000.0,2,5,61.0,15000.0,5,300160000.0,36.5
32.949708,-96.684667,fc3a8bf0-33c4-4bf0-a3cf-3f720b66d5de,2107 GOLDENROD DR,RICHARDSON,TX,75081-3934,dallas,1,SINGLE FAMILY RESIDENCES,R-1500-M,Residential District,Residential,Single Family,18,,1.0,1975.0,,,32.949793,-96.684676,80,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,22,2.25,1.34,9,4,383000.0,1,400000000.0,2,12,67.0,25500.0,6,90000.0,97.0
32.805222,-96.601915,9b6bd98d-3d2c-43e8-bc8a-362374eec5ee,299 AMERICANA LN,MESQUITE,TX,75182,dallas,2,COMMERCIAL - VACANT PLOTTED LOTS/TRACTS,MF,Multifamily Residential,Residential,Multi Family,LAND ONLY,0.0,,,,,32.805826,-96.601034,81,AE,,T,-9999.0,NP,"High risk – 1% annual chance flood, BFE determined",ok,0,0,0,0,0,0,0,0,0,0.0,9,1.75,1.11,1,0,7000.0,1,10000.0,0,6,65.0,105000.0,3,1020000.0,25.0
32.790408,-96.570034,cc8f3296-e1d3-4f0a-8d84-73ff93abb3cd,200 E U S HWY 80,SUNNYVALE,TX,75182,dallas,2,QUALIFIED OPEN SPACE LAND,SF-2,Single Family 2,Residential,Single Family,LAND ONLY,0.0,,,,,32.7917,-96.571021,82,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,7,1.75,1.14,1,0,7000.0,1,10000.0,0,4,65.0,100000.0,3,1020000.0,22.0
32.769474,-96.846329,b3ce0749-fb23-4f44-9f51-619409ccbd38,1825 NEAL ST,DALLAS,TX,75208-1548,dallas,1,SFR - VACANT LOTS/TRACTS,R-7.5(A,Single Family District 7500 Square Feet,Residential,Single Family,LAND ONLY,,1.0,1935.0,,,32.769409,-96.846198,83,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,9,0,15,0,0,24,25.5,11,2.0,1.16,3,1,156000.0,0,0.0,0,4,60.0,10050000.0,6,350000000.0,39.0
32.838887,-96.621618,3e9673c8-b301-4bcb-8803-6cb45f1b4aee,5900 NORTHWEST DR,MESQUITE,TX,75150-7426,dallas,2,COMMERCIAL - VACANT PLOTTED LOTS/TRACTS,R-1,Single Family Residential,Residential,Single Family,LAND ONLY,0.0,,,,,32.839151,-96.621298,84,AE,,T,-9999.0,NP,"High risk – 1% annual chance flood, BFE determined",ok,0,0,0,0,0,0,0,0,0,0.0,10,1.75,1.06,1,0,7000.0,0,0.0,0,7,59.0,7000.0,1,20000.0,18.5
32.682757,-96.7717,88e10bd4-911d-4197-8c4a-b37d3816f859,5301 BONNIE VIEW RD,DALLAS,TX,75241,dallas,2,COMMERCIAL - VACANT PLOTTED LOTS/TRACTS,R-7.5(A,Single Family District 7500 Square Feet,Residential,Single Family,LAND ONLY,0.0,,,,,32.683986,-96.77125,85,AE,,T,-9999.0,NP,"High risk – 1% annual chance flood, BFE determined",ok,0,0,0,0,0,0,0,0,0,0.0,2,2.0,1.38,1,1,100000.0,0,0.0,0,3,55.0,55000.0,1,15000.0,13.5
32.867672,-96.634287,60f97c7d-c8cd-45a3-aa91-c37d78fc2751,323 ARBORVIEW DR,GARLAND,TX,75043-2933,dallas,1,SFR - TOWNHOUSES,PD/SF-10,Planned Development And Single Family 10,Planned,Planned,16,,2.0,1973.0,,,32.867661,-96.634233,86,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,13,1.5,1.03,1,0,0.0,1,400000000.0,2,6,60.0,17000.0,1,3000.0,31.0
32.938766,-96.627709,ad5d0df0-bb2b-4af0-93be-eb45e8e922e9,222 JESSICA DR,GARLAND,TX,75040-3731,dallas,1,SINGLE FAMILY RESIDENCES,PD/SF-7,Planned Development Single Family 7,Planned,Planned,16,,1.0,1983.0,,,32.938937,-96.627602,87,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,21,2.25,1.29,7,4,380000.0,2,410000000.0,2,5,60.0,17000.0,4,3000.0,86.5
32.797962,-96.940669,9ddd898f-1a4e-4b27-bfab-4869c7fdc82d,1420 S BRITAIN RD,IRVING,TX,75060,dallas,2,COMMERCIAL IMPROVEMENTS,R-6,Single Family Residential,Residential,Single Family,GOVERNMENTAL BUILDING,0.0,1.0,1960.0,,,32.797606,-96.940945,88,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,SFHAs WITH LOW FLOOD RISK,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,11,1.5,1.16,2,0,0.0,1,0.0,1,3,70.0,0.0,0,0.0,25.5
32.667717,-96.878218,e1dafc87-d0ef-4e0a-8006-8ea106b64be0,3530 CALHOUN AVE,DALLAS,TX,75237,dallas,1,SFR - VACANT LOTS/TRACTS,R-10(A,Single Family District 10000 Square Feet,Residential,Single Family,LAND ONLY,,,,,,32.66737,-96.87812,89,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,1,0,0,1,0.8,14,2.0,1.07,2,2,300000.0,0,0.0,0,6,56.0,12000.0,2,90000.0,37.0
32.857026,-96.59721,fe2437ff-3f98-43f1-9d4b-91687d8a3f26,722 LONGBEACH DR,GARLAND,TX,75043-2643,dallas,1,SINGLE FAMILY RESIDENCES,SF-7,Single Family 7,Residential,Single Family,14,,1.0,1972.0,,,32.856871,-96.597073,90,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,11,1.5,1.04,1,0,0.0,1,10000000.0,1,8,61.0,1027000.0,1,3000.0,27.0
32.888443,-96.834021,876d9c0c-fea2-4f6b-a19e-c5af32ffdfb6,4410 BONHAM ST,DALLAS,TX,75229-5434,dallas,1,SINGLE FAMILY RESIDENCES,PD-627,Planned Development District 627,Planned,Planned,04,,1.0,1951.0,,,32.888273,-96.834095,91,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,4,0,0,4,3.2,16,1.5,0.99,1,0,1000.0,4,1550072000.0,3,7,78.0,45000.0,3,10000.0,53.5
32.845637,-96.666385,e2c9db72-0ce5-4e5a-9cc5-e22e68c9b701,2839 RUIDOSA AVE,DALLAS,TX,75228-2601,dallas,1,SINGLE FAMILY RESIDENCES,R-7.5(A,Single Family District 7500 Square Feet,Residential,Single Family,04,,1.0,1953.0,,,32.845716,-96.666381,92,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,1,1,4,0,28,0,0,34,34.4,8,1.25,1.0,0,0,0.0,1,400000000.0,2,5,59.0,7000.0,0,0.0,20.5
32.886882,-96.602071,28a1850b-70bc-414c-bf4f-7eb3440dca90,3114 KNIGHTSBRIDGE LN,GARLAND,TX,75043-1144,dallas,1,SINGLE FAMILY RESIDENCES,PD/SF-10,Planned Development And Single Family 10,Planned,Planned,21,,2.0,2012.0,,,32.887015,-96.602088,93,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,17,2.25,1.21,4,2,215000.0,2,410000000.0,2,6,60.0,27000.0,2,3000.0,60.0
32.797745,-96.5547,516d454c-f99d-4ddf-a9e3-e56046fb14b9,297 SUNSET CT,SUNNYVALE,TX,75182,dallas,1,SINGLE FAMILY RESIDENCES,PD(PRO-463,Master Planned Development And Residential Overlay,Overlay,Overlay,23,,1.0,2018.0,,,32.798063,-96.554785,94,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,6,1.75,1.19,1,0,7000.0,1,10000.0,0,4,59.0,25000.0,2,1020000.0,19.0
